term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
slaves,-0.027113005564312394,0.01979161844209369,0.0144950020604383,0.06276277969093377,0.015717761568333655,0.0587220947528361,0.003998435540885899,0.007827571774338292,-0.012178545448061238,-0.03525533829722625
volume,-0.02244038657915677,0.008461906388819235,-0.022840382519133527,-0.02766582285254256,0.013836436968928964,-0.016659108134718183,0.012214127902258981,-0.011644502992959369,-0.016642755481004114,0.01842571982777567
hurt,-0.016657354125743387,0.0022520657007278227,0.05952582744770904,-0.024095063348964336,-0.03747691187129583,0.03386141388147024,-0.007832329302373665,-0.042721559164486174,0.03239259558116229,-0.008854168487213755
plans,-0.02229673223338968,0.0018165844310803335,0.007587578364145702,0.05456820963505783,-0.0011047058186361139,-0.005798071475534143,0.02049909508769032,-0.030328659038022395,0.003361940134507411,0.0072315286924793335
attack,-0.03103799811066401,-0.0028772775707146254,0.07766037539467056,0.02520434600294432,0.0024504991992283726,-0.0753517907263536,0.01116302931529755,0.041006234680887176,-0.0018263921699657529,0.0185410869633664
quarters,-0.018169450409723682,-0.0011563663737369193,0.01067270212579037,0.008318755581520945,-0.001390972629659233,0.0005170483113684809,0.0008357490074742326,-0.006053676411177037,-0.0032676017411772864,-0.005059975739244138
pardon,-0.02085982749298417,0.014665546838558717,0.01950900409124283,-0.029815418299729023,-0.005761243973651031,0.03398080768051148,0.0013761017575731147,-0.032750811058686935,0.012078664071330519,0.005951835216376165
atmosphere,-0.03584714229860141,-0.03807640356531203,0.026768390232000956,-0.013433871792800131,0.0032724070772792596,-0.026425102563144256,0.002036694311778925,0.04015570056594415,0.009201660392812679,-0.02359425540448788
labour,-0.033967194856777204,-0.04139227152989281,0.007173618806360544,-0.0168546048181441,0.02657289272926468,-0.002800433087274804,-0.09542685426998211,0.0175923471519247,0.04871986279380812,-0.05782333631378326
stock,-0.026274867601413746,0.009845179811768941,-0.010256566729381794,0.017542611666793256,-0.0026044448845837826,0.042090923190135666,0.03773585928720681,0.015506475719645302,0.0012747395491442936,0.002045262920679664
steps,-0.018803336779194855,0.005337444950070899,-0.002145058218944909,-0.010684523218739575,0.026101616606880665,-0.00958231105793045,0.005822916390220379,9.510503786928662e-05,0.0016942806183110756,0.001666515831315605
soil,-0.02249410862491276,-0.01238599464430723,-0.0005397129454735646,0.004840087227658338,-0.006770210244000232,-0.019963928620855963,-0.036531695155030054,0.023798449606011147,-0.03587008745246399,-0.023632897265263415
hungry,-0.018646185504643534,-0.0012431185595694633,0.026583796966292823,-0.011387967259374195,-0.005200283134792228,-0.0015385641568589322,0.0055803262955457095,0.011262778010952617,0.007655097147999361,-0.001625363430792923
step,-0.018602773269174307,0.012714521909464158,-0.005143737198129476,-0.01719619483444378,0.009849252723091744,0.02041983068240392,0.0030137927906203565,0.006376531441098125,-0.01829559993509359,0.013479334401335724
weight,-0.02043774146970898,-0.013787883678680819,0.0007126399866798952,0.0035728672136793043,0.012519846211045089,-0.006766749922160977,0.009344755037808955,-0.00021932415453317146,0.004822722300847183,-0.0028301730850058882
pity,-0.029328499383360983,0.01931010146129461,-0.0066435969184424695,-0.03620815321092108,0.05452277429997724,0.015034602135152546,0.04739108968280127,-0.020492249081737576,-0.01645709124779116,0.02007565962494354
battle,-0.01877493457582185,0.015839625737862857,0.007915929635854373,0.020381127759180346,-0.0030243669135855728,0.03284836157092596,0.0185772168925104,0.017723547269969588,-0.0048199766203485895,0.0016734369492976686
path,-0.01845346714127898,0.0011831097864476812,0.020707639602477457,0.010053493005514369,0.005694633980081816,0.0005542039850370948,0.01046063210225343,0.019383147915693094,-0.014907818743243257,0.0015818692574241606
railroad,-0.02215856156605364,0.018399787656648042,-0.004414105242541498,0.06374775702493603,-0.04142473451947968,0.0035767571540345783,0.002814683476668118,0.01499064425730596,0.028464823225975613,-0.02382012696608802
fingers,-0.017662425926217997,0.005572057162169557,0.022633226551414917,-0.006618251158665368,0.023764640444365225,-0.009503776232599254,0.009138300370655343,0.02553868737179639,0.0007092682630923749,-0.006899569852120195
son,-0.03122190488579197,0.0009144178689436008,0.08947410506744127,-0.06116573999277071,-0.0540723765151067,0.03846811898284378,-0.034203418858710054,-0.11229645904530432,-0.022976816301227936,0.004212162578550337
master,-0.02499190042893333,-0.005893087945977028,-0.0015727969700210338,-0.010664332102620477,0.02978695616340792,0.02525650195535986,-0.014291204744742544,0.007151465494777564,-0.009411078444895004,-0.02379466208157977
picture,-0.0234144341724249,0.010045849815653256,0.011477497970700327,0.000886316535904093,0.048934267393623984,-0.004237632133023377,0.03317268535230507,-0.02016355891432986,-0.019236264299605406,-0.004433598275323537
clothes,-0.024180518229155484,-0.0021397026545955083,0.012642627432547071,0.006576152136785899,0.019440612626365678,-0.00412268490505567,-0.035725383844769164,0.030015039133407445,0.021155687016849355,0.0073098487654495795
distribution,-0.026933114103814767,0.025783421034214837,-0.04830169442640219,-0.036900769429023476,-0.03161688950246189,-0.027440076150111823,0.01089059425386668,-0.01342121552932812,0.010666066079241658,0.010621131957603176
effects,-0.02110330182983656,-0.004444420129143485,-0.008459463153757677,-0.01934084369212596,0.02405283795813216,0.012505153228323563,-0.00811862944930792,0.013501428622210846,0.01882442826575278,-0.005392593532429088
functions,-0.02749607559472584,0.017265900688407977,-0.02999317869580466,-0.03546399036971979,-0.010169877929380693,-0.012201254148833213,-0.02461841020098176,-0.007166789761956278,0.00828167507421647,-0.041145337190435505
surplus,-0.032424124370149694,0.04641599874505587,-0.03212823981774184,0.06570523980454131,-0.07940370239571237,0.04376862473295171,-0.018294089313780595,0.04531908079689661,0.017786467753612728,-0.06075634094007396
horizon,-0.0292336032910556,-0.05399546338145314,-0.00017823557158714443,0.003479253909311385,0.00244406101658848,-0.016822320997971835,0.026251622701561107,0.016514787665891633,0.03425201948170442,0.007133694520449038
sympathy,-0.02743119220144195,0.012994252502843516,0.009507909289928704,-0.022076536344780698,0.06463387300288018,0.015157997149801957,0.05229640104680094,-0.024126712721045933,-0.018107536745030836,0.014415675486757117
sides,-0.022738413897304726,-0.009558150312688527,0.021425243170087902,-0.005705008151546255,0.006908804913669996,-0.04809120218047699,-0.005847902555429831,0.05057916509331017,0.0063320179007877505,-0.0036786568834793463
cost,-0.03228548775481741,0.0035322605832409054,-0.03497206595336248,-0.009822719129519722,-0.030944336858393345,-0.024117732662215462,0.044987627648956106,0.012469340023441244,0.03299181392467252,0.00343202809181711
method,-0.0172010937460419,0.009266081559230477,-0.007232294536707785,0.00658061791306062,-0.001395865676896752,0.018936746527264202,-0.0002914566069367629,0.010924231557720368,0.0011275809980707421,0.01200650768554438
acquaintance,-0.03113465266944365,-0.024777213643514748,-0.008041623257244468,-0.026510239366633593,0.040819629272596435,0.005299604663978298,-0.029094467256220582,0.0087913369743733,0.004439262218667759,0.010030772231643559
mens,-0.02368505003469021,0.015526165137776226,-0.022603991762398676,-0.025209868665425676,0.0095537581519902,-0.003492072801313868,0.022254906118722433,-0.01245012168854114,0.0003689860194572705,0.011642904010928596
roof,-0.020073928398748653,0.007638216645382006,0.014455125161334393,-0.013615639317427639,0.021914300477062294,-0.0045018499493393715,0.021657840155184786,-0.007498491636535979,0.0037202503818888695,-0.002632809937784255
cross,-0.01836839870317246,0.006883576770644246,0.01615167548592902,0.028435673577931087,0.019669216937651942,-0.006696482806107015,-0.001097022157406787,0.006363806937217701,0.009320053358703374,0.016606068560321846
objects,-0.03263324738057664,-0.0487301054462947,0.016704580669431587,-0.0091168937721378,0.001059160196240495,-0.009886217099893933,-0.017747942600176665,-0.005909926238275216,0.025268600801099283,-0.0065264294472845204
virtue,-0.01956942004745273,0.016366104826312403,-0.016706359530236886,-0.006837798754215277,-0.0011892205554496652,0.0033348057729030802,0.004896870635892496,0.004173688723695321,-0.0008417839051858412,-0.010135646854089731
pleasures,-0.019623316921544655,-0.01759876829132556,-0.013832343157615863,0.0006824398675017607,0.01274048404416232,0.02553981172891834,-0.09171825728581097,0.013003950052216882,0.030423355548249632,0.10081499544964519
experiment,-0.01775670928657316,-0.01181192466027777,-0.0065452485056829235,0.005299664285696189,-0.003138433923283245,-0.0033784392632906814,-0.004125990001556932,0.0033812641531130046,-0.007217993404953379,-0.01826566975281725
foot,-0.018217677762980587,-0.002740954576325052,0.006305690188748032,2.9933418583600306e-05,0.023844240506880957,-0.01617385908690188,0.0038108832553579576,-0.005087945260586686,0.005269187155586346,-0.0013487613312963213
girls,-0.035365208312542834,-0.0019538179138534613,0.0013941206507306235,-0.005521744839396061,0.04894617079824209,0.009777412758706198,0.013080723118736893,-0.01890682862422645,0.02697523306793554,0.019669434765454463
vision,-0.0287730683592851,0.004902503665784766,-0.00042136404861858965,0.01909347617289564,0.01866015496581509,0.00596608909032878,0.0359244706215864,0.01090268548538502,0.008327982142471633,-0.02894332191853851
newspapers,-0.03379722179059348,0.029580779938965678,-0.01841902872065588,0.006046213935723505,-0.014291883267660942,0.060628923853748774,0.0237535350100254,0.03635271298129637,0.03126180610824001,-0.03079739382002058
lips,-0.024526266628424432,0.010638685715747375,0.023038348913243106,-0.005488594202578616,0.04247541345081044,0.005956337293133618,0.03577816595269984,0.0056914441666963385,-0.02385764910480725,0.011394155193819453
man,-0.09654319107112472,0.015366815864729074,0.0032382791402492893,0.003643427016188538,0.029298482368515594,0.026638284028034167,0.03340304294646639,0.06579388825559122,0.014737707434909568,0.018200190457009845
rooms,-0.01637331599334275,0.00922946237111113,0.01533508567187092,0.01642767281183502,0.012331805653610164,0.002732640459433344,0.010748075541052435,0.011736399894778511,-0.0012101351218247573,0.0027756484099724426
admiration,-0.01797852979557626,-0.01263611583202054,-0.012576610533383367,-0.012681868208387698,0.001092371230646719,-0.003061535647421533,-0.02635055660863482,0.003245920845833077,-0.01426008240103249,-0.010091583791229474
religion,-0.026683877265262543,-0.02888855364384816,-0.005359396016972543,0.005750997835145628,0.015574194721127723,-0.004355369039124631,-0.04241174204531654,-0.0051505376781383104,-0.020431006883518045,-0.015176544550419436
department,-0.02046308999918392,0.01685151223439346,-0.01673719656307563,-0.0100510523841632,-0.031044569718983173,-0.0478646847175833,0.008870940101847217,0.02973695154846583,0.023883541298400188,0.00568535236464283
results,-0.01393271521870652,0.004528565394567887,0.0011061437982434225,-0.007744732425049786,-0.012708460755206883,-0.027359054139755368,0.004229589114656843,0.015591297948256581,-0.0010743870137772862,0.005659663789694699
road,-0.02578763087290666,-0.0025659877269696503,0.0034709757451808574,-0.00242341002114428,0.00908125274042626,-0.014743872737338173,-0.00863392960716436,-0.016705257065330475,0.006367474822617937,-0.009956546431873234
workmen,-0.019047067097177493,0.010367616496136028,-0.011265701797020463,-0.016679574950379715,-0.0046701662636170595,-0.03194290206874285,0.005394175536684438,0.006679273403138651,0.02212625855942241,-0.009973429559045425
rent,-0.03519127765232331,0.002938749393818822,0.0027291119515615056,-0.015905301788588764,0.01708348182138117,0.04678056291557968,-0.06375385351077267,0.08542683939067959,-0.036384556335750315,-0.011705201843558949
bent,-0.017652100262360183,-0.001326241412868384,0.014253739461586949,-0.0019104926352899458,0.008048305426226816,-0.029352806966553523,-0.005850729396020587,0.031131128784859796,0.008001156024175244,0.010119868921616674
permission,-0.01938782687364248,0.0023022679358379555,0.016025123604521158,-0.006549823336306056,0.0281826201764635,5.66656270501224e-05,-0.0027971793294959742,-0.028871018252003333,0.010922236811509606,0.007212241759598781
belief,-0.016647043026294422,0.012624138799985876,-0.008277953158115343,0.013273957011261299,0.0025111717552380934,0.007383541503340432,-0.008320398207955673,-0.015939526284463015,-0.015200574098670988,0.0018653875384716059
lot,-0.016970625598009846,0.006638821985841552,0.009045260954307043,0.004891047354810315,0.015754476095966703,-0.006603433852162303,0.004738345917264519,0.006447019310008017,-0.008786531892693836,0.010222925415270258
production,-0.03269534013599822,0.03719245017721242,-0.06183828795188936,-0.030797008147938086,-0.08243469695294303,-0.05399655156446609,-0.01539628651093139,0.02455209536906432,0.04050732963835555,-0.012752629082718313
discharge,-0.015681131516452954,-0.00028832557779138015,-0.018400998557081355,-0.01243264663607257,-0.013712043395658551,-0.012846748635978497,-0.008105702691662036,0.0007443499973144125,-0.0017738840015862406,0.0011460341062713905
weeks,-0.02142272737318787,-0.0042067071154644675,0.007528610346619928,0.027025539036553824,0.015475517296410736,-0.01994980898827608,0.015171502682942749,-0.029778338995139077,0.011891727908429581,0.00878185292774687
discipline,-0.019930794888292,0.017956423973083557,-0.02256137212840373,-0.005793059476221638,-0.004805036572032142,-0.0252722437328516,-0.021482804024291577,-0.024823037760341494,0.003734275020835725,0.012841426825497371
illustration,-0.016541767063287395,0.0015437438692062968,-0.0021081609280674545,-0.006561273704673784,-0.003392040601025461,0.008708847345836863,0.01889163549618783,0.002995453296207383,0.009582560701469824,0.00871797710790516
passion,-0.01874253030691541,0.0022022748434938288,-0.004160385059907375,-0.005418412019307838,0.02140429453250758,0.012796309950482927,0.012163419630777016,-0.0007251727452391325,-0.011018130298663479,-0.0021614136050445744
arrangement,-0.018358429555048093,0.011663356994662805,-0.026165851958593323,-0.02880128959235893,-0.0051899352008798975,-0.02187470851627908,0.023134038464712542,-0.010507017250973074,0.012037855116833484,0.006604126176137362
stars,-0.0165046827080252,-0.0030102777920096332,0.012021995119243137,0.004651792685073809,0.0062027565528063044,0.009442837638697873,-0.0015739824362247874,-0.002816779849998033,-0.013368963651500488,0.018829050015992433
fortune,-0.031355118090352976,-0.054617880627700205,-0.01159586043211003,-0.0004263334145216496,0.031026363769645775,0.042276550292550986,-0.16972461611635684,0.03889473502656002,0.061243420896414796,0.1824712435808659
stranger,-0.01833860543044988,-0.004361546156498638,0.00010692661441829596,-0.020014104439733522,0.032908438347776944,-0.0024354540534099077,0.002710141184404968,-0.01258777403700273,0.005356145182580495,0.014978458857522404
mills,-0.05480398118731069,0.044040212460636344,0.024503079396559983,0.03487216231254995,0.021175177650963262,0.1809287949983019,0.07997522432831243,0.09698733408319507,0.03312284034161365,-0.022491340989910936
flowers,-0.029952987923886953,-0.020207188797919225,-0.006103131318210308,-0.0257237588378954,0.038280597083686814,-0.0015141217382037056,-0.04180523361032096,0.02041999125602618,0.03646828735704814,0.015887037098512056
motive,-0.025132134847159232,0.020413749179726416,-0.030133993695925287,-0.025851381150834886,-0.001456337379424996,-0.03642750874810291,-0.0035743838789020835,-0.024690259886666698,0.005601336055065063,0.010285681227465948
names,-0.023394574508531715,0.0009567885429433626,0.012620295107066429,-0.029418348908578223,0.001529511978422781,0.005864421192623464,0.023816638025718134,-0.03433589564558622,0.01985792506134828,-0.009669991937180981
whats,-0.024176140362256304,0.01323770722998443,0.11522546756168127,-0.02372907112941059,-0.0778242002882443,-0.02178245008848754,0.004446101975386745,0.014698303502109163,0.022801938558759716,0.007138256536193921
operations,-0.017750139125918267,0.0015965979392385395,-0.005200685258123736,0.008762870273459844,0.005096158007928274,-0.01052434506657209,-0.023814735538217818,-0.013604269201163744,-0.019612254638085667,-0.01784963948997242
drop,-0.018557195400266797,0.004384174585646226,-0.004274343428423072,-0.004667958988900075,-0.005996027475575785,-0.006570665616111519,0.014563812350018177,0.0009766024376978402,-0.007210036041488162,0.0031691581081008473
anxiety,-0.018633922429027863,-0.003063321519554691,-0.0007575842968980611,-0.023435524182159207,-0.005076655029213736,0.0055709616457905115,-0.014260572238894391,0.0012406842617984143,0.006410934967889461,-0.0029763956034441065
thanks,-0.017615757258950877,0.004356588858666177,-4.7720030697658605e-05,-0.018293937249578493,0.01827316049055805,-0.01586061795437798,0.020478425440914487,-0.000477593403893459,0.0018003201819173959,0.006407200200789819
fruit,-0.01974689938395543,-0.006721586331971746,0.011827718737275004,-0.022347608157394245,-0.004345460408032791,0.025236472489698465,-0.007128700399058254,-0.02745279289111167,0.0035403831501861754,-0.0009058088717948376
mighty,-0.015939447737631188,0.003300169616035256,-0.007466455018289475,0.0016827417394763879,-0.007196013255512064,-0.0013371472902652091,0.0028524644972686202,-0.004657817267699358,0.00352108535202579,-0.0047850601397297675
guns,-0.024914035343455068,0.02018799845678179,0.06355806928155118,0.05027066625714643,-0.002442731801572493,-0.05033065296898621,0.0061965568248265645,-0.00855624373266812,0.015736030084044,0.01855188007490446
ocean,-0.03747770339874118,-0.09015622086842429,-0.010913430766494443,0.014567377678213308,-0.04517631328372871,-0.012011509417036255,-0.005805743666114861,-0.0033215984371834585,-0.14350820124426808,-0.02401293331447949
note,-0.01957273493928494,0.012451292671333797,-0.009365979157354428,0.008595215353414573,-0.0036226220756092773,0.034481334874216944,0.020596037240298185,0.012198466120838306,0.007354887157899315,0.0030491968748790543
species,-0.02352608938909207,-0.02296610820775411,0.014557379417541367,-0.019983062119434254,-0.009559377846766446,-0.02280129403078651,-0.04019283440975737,0.006060195570828112,-0.036676320065658186,-0.007742263527731811
troops,-0.018924446334728857,0.015534078707648358,0.016462810033329604,0.05627791676390107,0.001220511887832029,-0.021802295442492032,-0.01811043319320389,-0.016630042868478117,0.0017319606233428806,0.0011985903480144292
union,-0.02111161888564624,0.013987171699949575,-0.013954318544090684,0.002521964258491908,-0.002848950642620865,0.003891473631624638,0.013569314893052558,-0.007254514688586623,0.01419385471849247,-0.01222206274907261
agents,-0.03967105023768262,0.058188146465205724,0.010442137328867587,0.15398716301287005,-0.008724771766187694,-0.018215429829733877,-0.046749915042629084,-0.11023105172030877,-0.011243222320779253,0.016591467234112794
mode,-0.02182461349598928,-0.022533458241063085,-0.010583017001726812,-0.008371991515387098,0.007803504141340132,-0.002621799870746633,-0.04498463876477542,0.005258333414149569,0.0027887568659873702,-0.017147493833372583
favor,-0.017852744150832697,0.011407814943342507,0.0030427786397035413,-0.01133028922711418,-0.013008147448497744,-0.04549599072324124,0.0174020689272329,0.03165430249278663,-0.007372829702179858,0.012155519486977065
consciousness,-0.020032850568182405,0.009058567895799435,0.010929478881636017,-0.0026190935776611193,0.04466937619981405,0.0212418890596725,0.011736513595355018,0.0038979436152495163,-0.006879150114574417,-0.004311532914698308
presence,-0.014577203407154397,0.0077979270366127515,0.005018986397885792,0.0061387717774508965,0.01597717316136998,-0.002730284360736068,0.00037361758948195194,-0.0024312328268718012,0.007761034479840309,-0.009850226681039695
era,-0.0231317817978128,0.02246897121399738,-0.011458538292512662,0.00934041724653082,-0.0017328655318130995,0.03602085999831583,0.023257328011149724,0.0187123695497188,-0.007248595766538573,0.004468797408519651
youve,-0.01949143252637586,0.016494381723258993,0.05977457712191718,0.0044280306245393355,-0.045164089806038955,0.018534826350266716,-0.012994813690629077,-0.0162094890931314,-0.0038141392523032944,0.0071806625187787925
citizen,-0.02195741508209793,0.024987549048974243,-0.04552058125479666,-0.028221972224612663,-0.04506238976987282,-0.028713974989153908,0.006343713697478115,-0.006504536530344629,0.01396508174805794,0.0026315113405357892
majority,-0.019729596754304597,0.011280761205279278,-0.027926410129741258,-0.00446311010434979,-0.02403775767530246,-0.01271100167237169,-0.00729125502302694,-0.016722644183543255,0.0013416508966214592,0.003947449004326723
date,-0.014538300364474017,0.01331283210537207,0.001050613863279273,0.0008045363798741129,-0.004889274977888208,-0.02703042086256927,0.005373669182864619,0.003445838772215333,-0.0004138766718392658,0.0034290371233555946
daughter,-0.02992992757193994,-0.0017609041402378448,0.007472164857535505,-0.029194085580759668,0.060825788808623736,0.03218195700039514,0.02019078542025375,-0.005046476440387746,-0.03095831982308785,-2.2443474687244165e-05
skill,-0.030373866364247087,-0.027339171826956825,0.00021666475195084576,-0.02406748830260524,0.0154628231541075,-0.025108817433754965,-0.05321624695315155,0.010982747057258957,0.05989471983808577,-0.03240444648217797
manners,-0.03290097011783803,-0.0412093182698429,-0.016852435851675764,-0.023959659742566624,0.011604769721247585,0.008943112276231121,-0.1014857712441455,0.0371942203940288,-0.05951449107642038,-0.017732553168809645
sorry,-0.023481519891694256,0.002314142932755096,0.07317363921078587,-0.05649467195573748,0.0007969278473963501,0.02778380986554962,0.01031631692760569,-0.0633414843121385,0.03766962683161019,-0.0018559996824553866
industries,-0.03168926909241054,0.04276724656727882,-0.061910767199430145,-0.02442053299966081,-0.07679547080125333,-0.027217978243156422,-0.011327702177763617,0.002043646879972973,0.019945683243906866,0.003967218961103741
socialists,-0.039318040070306835,0.05920533526742856,-0.003399104315199735,0.13112409378550816,-0.05611296142329365,0.04325906563954456,-0.014425047929389307,-0.004648724168051859,0.009048524861070517,-0.04990269251230371
smoke,-0.025716092418606243,0.009652132724446824,0.034243960889014456,0.0520234523194119,0.029877964962727658,-0.06258197249158742,-0.013320597622832005,-0.032773878711187365,0.021526786630005804,-0.002384623534765269
brain,-0.026193241434708484,-0.005468519025320008,0.009305223727391643,0.006434231779844898,0.026846389122076788,-0.007665096850472921,0.013715213343650926,-0.0011941658885961392,0.013295246408957746,0.006997318062036181
instance,-0.0172000020222373,0.006223342049591099,0.0008542772721761964,0.0067232027031343174,0.010358529333664266,0.0032667740129469374,0.010298667838577764,-0.018834877636750322,-0.014527685724279848,0.002326462493311815
day,-0.07188089240600777,0.02707862438725268,-0.031300272203810424,-0.019575561345095405,0.003057922684702895,-0.022033809836174267,0.029785554941452592,-0.018573672410788722,0.0060502178274407835,0.0008878881574847858
mistake,-0.01849266404242896,0.008066697713464379,-0.013106525004601261,-0.0029783563099577983,0.012205610857246547,-0.004235737401518243,0.0025958017519857714,-0.020435861496704854,-0.014200567814091247,0.005386039373401071
fourth,-0.014015102795072785,-0.014163003560187338,0.0008235126593281363,0.008057205452728556,0.0028603413404759133,-0.006482652168384804,0.004569768876156963,0.0074951749621062725,0.01272242612175685,0.007740466077661803
reference,-0.014223294972663789,0.007963014843031116,-0.004425788489705665,-0.000691607319100624,0.007616524665187565,0.006665907954443403,-0.003345931630911259,-0.0014525821786178254,0.00014790548656224805,0.014819061945280878
noise,-0.01526794359061669,0.005704386315569407,0.021114673177620804,-0.014822794196879104,-0.005472629461826199,0.004274530798112358,-0.01565826410587223,-0.008813448620177834,0.0024255420759339698,-0.017943946537357886
mouth,-0.02125968569098683,0.011479099512478469,0.02851671769020807,0.01732586821789344,0.014063986441161747,-0.003299195146290677,-0.006557954945802523,0.028656134957682003,0.010485596080468753,-0.009111000980341658
benefit,-0.014125992542544019,-0.007187297892952078,0.03368642585391405,-0.016284347907225855,-0.02975273126909963,0.01916942322341245,-0.00042701769680357883,-0.0168648589901158,0.01968089924228521,-0.005610242612509339
warning,-0.01723414351294015,0.019512247392095367,0.008535813977629625,0.04587640098306754,0.015464201267381114,0.013217000440295572,-0.00034245565971143064,-0.028363238960234013,-0.015198068046299869,0.01893932106064055
news,-0.02083104341028576,-0.007864259895966539,0.016234947639802447,0.013975539743491857,-0.0005660161674643724,-0.02996026887995598,0.020498277573518416,0.02149411615437834,0.01229259641471505,-0.004773800200928917
orders,-0.024572571308291498,0.01479890977647568,0.009079293438084928,-0.00781836891151564,0.027498611961708132,-0.07381543407034022,-0.00439627495983554,0.015014721250372938,0.036652892599217876,-0.017015117430459976
midnight,-0.016444808791430232,-0.015771155438107202,0.00036691908565498864,-0.009877206538656846,0.01255940258572665,-0.0008785505100345614,0.01028463435595187,0.0010021111000991243,-0.00030668806885005684,0.0015893052717966764
figures,-0.021570129949852336,0.020770376628091787,0.02529986048968056,0.029078565163663014,-0.0249813960428432,-0.04609998022016909,0.000663693460892267,0.04434569722722968,-0.013786147911109036,0.00782309344221953
product,-0.035801142773619676,0.04117500773336523,-0.07046652286138988,-0.04610947746767129,-0.06156058669185924,-0.025117101638119865,0.011136666981722946,-0.007433559078315617,-0.004389258565154669,0.012711072157567642
conviction,-0.014693401926012688,0.00584227329241326,-0.009995806352531594,-0.00887575900247289,0.007902445048666138,0.0067083561131387115,0.012919110755462121,-0.0034192640065286314,-0.0025175991769258196,0.007501099346519566
lunar,-0.032215911620760304,-0.053040472480945546,-0.014854518709733125,-0.018952502149102612,0.041738977064896314,-0.016096738480985133,-0.09234152777478126,0.002166671006370473,-0.00106892740617575,-0.04006203618328801
press,-0.024171657832890023,0.020971217296848463,-0.014915894467984553,0.017839302633864986,-0.005568622606772444,0.02951470751909425,0.029047755365872834,0.0128338826782194,0.007139252985430318,-0.009679797084772436
maintenance,-0.016773233636390213,0.019770627180571987,-0.03517460218454888,-0.01959959260034028,-0.021733718521316524,-0.013037933701773781,0.005669780071384658,-0.01506300931109515,-0.0035122881542253245,0.013201928386068559
points,-0.01408480451242805,0.0007374463137558606,-0.009093382110334001,-0.013688142212108968,0.008853434582362693,0.000806530223207569,-0.008250338493172277,0.004319260166845858,0.002297348951367491,0.010422299275414108
box,-0.038230687037172376,0.02065448822839668,0.07462576081602423,0.021881467085306146,0.005644681816763198,-0.057024660365750365,0.03743193706163827,0.1400222495308473,0.01853680466920926,0.007630582604505637
plate,-0.02024939200841364,-0.001527670647547861,0.04280721022488479,0.0036006418403010084,-0.021797407668584772,-0.06818929532922542,-0.0025968029614600644,0.06819464632712613,-0.02540413667448644,0.003484178064601518
philosopher,-0.03075961891086091,-0.06610695222478706,-0.022076018298050504,0.021809016331991886,0.034706255813226776,0.10884933707676123,-0.2926505302633703,0.0918875665079058,0.14403721045477755,0.4050091342113736
marriage,-0.031895031163909834,0.01259762789443526,-0.007378073383478228,-0.027438859394481496,0.04875023026959668,0.0650354290880386,0.046954545146610294,-0.0057653533446549565,-0.024143790818122544,0.03817138485448845
relation,-0.01669054209823037,-0.003496367786200043,-0.008671145709421398,-0.005130044992781484,0.012158137469894286,0.024301886202258382,0.007603480821977011,0.010402489819894105,0.0023912886556227203,0.00650836137254532
occupations,-0.023088140890074566,0.006969477542874221,-0.03210295415481638,-0.019458283605449513,-0.013097884968450492,-0.005374457573667531,-0.04310530970786929,0.013324245260162106,0.01694943083147168,-0.0023928101439569457
patient,-0.02584865575044693,-0.022722707804200198,-0.003139257781814195,-0.012015973648269842,0.043129058109437235,0.008108434255834532,-0.126244437086929,0.00025032723004479274,-0.030598252197511652,-0.31000968750268265
brother,-0.01926913397873206,0.005752439843121329,-0.0003749136460179566,-0.00857557822640855,0.014137911739550861,-0.005189238875530328,0.00951699150812535,0.011386133657144318,-0.004066268718635891,0.0030636599819601285
brothers,-0.022471370360128265,0.014900972094654684,-0.01135458460950069,-0.004853734526677896,0.004080531694858052,0.009535915462472755,-0.00036802207581208666,0.002925034842925226,-0.022552735611506433,0.006501761747952879
matters,-0.02233876877362911,0.0065928366939166155,-0.017717597488540557,-0.026994177003001663,0.0202721510349484,-0.002689603182877571,-0.008310105089366925,-0.015619223488523907,-0.013497853981973099,0.0026830827484702283
flight,-0.01440481654559314,-0.004067867237455124,0.013970884870862453,0.00809014227394029,0.01688458984645103,-0.01182332285311838,0.0052620178257733055,0.01151224394610133,0.011300607499755632,0.004267330880999737
opinions,-0.027459145954288857,-0.058248372874735985,-0.015095100310971669,-0.0014863100174663075,0.006982919932853236,0.02094802760210383,-0.07466378717952497,0.02341924390521325,0.053449864891373856,0.07849112110101426
oligarchs,-0.05029615418172078,0.0766462037691994,0.007374339768434996,0.20519414786343562,-0.04264461160574719,-0.0003794841135000016,-0.07229912584351093,-0.15119027005353072,-0.013517981152714681,-0.01747669999132888
burning,-0.017899543760273542,0.011694684275571457,0.02260787925412631,0.02781377653762051,0.024790702867512917,-0.024728168863357984,0.009846885660254715,-0.0063458717526399845,0.006228727791319085,0.00952492728161419
officers,-0.021560736729414467,0.02023185733489978,-0.007975787429982353,0.04309951845638872,-0.013475087680816563,-0.02917275472229015,-0.02063373270192091,-0.033773268359253074,-0.003347933369847447,0.01186451312840342
lie,-0.018332146699009642,0.015190817075984834,-0.007999508548939965,0.007541077652143151,0.011800988507926873,0.00020256981543354305,0.006064112274303771,-0.016514429631419233,-0.0066924267064976325,0.0035319458094185577
